,index,key,file_name,file_path,jpg_path,cluster_index
434,434,5251352,5251352.jpg,data/raw/orignal_images/5251352.jpg,data/processed/transformed_images/5251352.jpg,-1
435,435,4001333,4001333.jpg,data/raw/orignal_images/4001333.jpg,data/processed/transformed_images/4001333.jpg,-1
436,436,4000349,4000349.jpg,data/raw/orignal_images/4000349.jpg,data/processed/transformed_images/4000349.jpg,-1
437,437,5316666,5316666.jpg,data/raw/orignal_images/5316666.jpg,data/processed/transformed_images/5316666.jpg,-1
438,438,5234052,5234052.jpg,data/raw/orignal_images/5234052.jpg,data/processed/transformed_images/5234052.jpg,105
439,439,5233717,5233717.jpg,data/raw/orignal_images/5233717.jpg,data/processed/transformed_images/5233717.jpg,-1
440,440,4000911,4000911.jpg,data/raw/orignal_images/4000911.jpg,data/processed/transformed_images/4000911.jpg,-1
441,441,5340124,5340124.jpg,data/raw/orignal_images/5340124.jpg,data/processed/transformed_images/5340124.jpg,-1
442,442,5164608,5164608.jpg,data/raw/orignal_images/5164608.jpg,data/processed/transformed_images/5164608.jpg,-1
443,443,5233807,5233807.jpg,data/raw/orignal_images/5233807.jpg,data/processed/transformed_images/5233807.jpg,-1
444,444,4001355,4001355.jpg,data/raw/orignal_images/4001355.jpg,data/processed/transformed_images/4001355.jpg,-1
445,445,5338452,5338452.jpg,data/raw/orignal_images/5338452.jpg,data/processed/transformed_images/5338452.jpg,-1
446,446,5338312,5338312.jpg,data/raw/orignal_images/5338312.jpg,data/processed/transformed_images/5338312.jpg,-1
447,447,5326520,5326520.jpg,data/raw/orignal_images/5326520.jpg,data/processed/transformed_images/5326520.jpg,-1
448,448,5251800,5251800.jpg,data/raw/orignal_images/5251800.jpg,data/processed/transformed_images/5251800.jpg,-1
449,449,4001465,4001465.jpg,data/raw/orignal_images/4001465.jpg,data/processed/transformed_images/4001465.jpg,-1
450,450,5316660,5316660.jpg,data/raw/orignal_images/5316660.jpg,data/processed/transformed_images/5316660.jpg,-1
451,451,5338498,5338498.jpg,data/raw/orignal_images/5338498.jpg,data/processed/transformed_images/5338498.jpg,-1
452,452,5234134,5234134.jpg,data/raw/orignal_images/5234134.jpg,data/processed/transformed_images/5234134.jpg,106
453,453,4000509,4000509.jpg,data/raw/orignal_images/4000509.jpg,data/processed/transformed_images/4000509.jpg,-1
454,454,4000151,4000151.jpg,data/raw/orignal_images/4000151.jpg,data/processed/transformed_images/4000151.jpg,-1
455,455,5251412,5251412.jpg,data/raw/orignal_images/5251412.jpg,data/processed/transformed_images/5251412.jpg,-1
456,456,5359392,5359392.jpg,data/raw/orignal_images/5359392.jpg,data/processed/transformed_images/5359392.jpg,-1
457,457,4000989,4000989.jpg,data/raw/orignal_images/4000989.jpg,data/processed/transformed_images/4000989.jpg,-1
458,458,5360100,5360100.jpg,data/raw/orignal_images/5360100.jpg,data/processed/transformed_images/5360100.jpg,-1
459,459,5234092,5234092.jpg,data/raw/orignal_images/5234092.jpg,data/processed/transformed_images/5234092.jpg,-1
460,460,5254703,5254703.jpg,data/raw/orignal_images/5254703.jpg,data/processed/transformed_images/5254703.jpg,107
461,461,4000891,4000891.jpg,data/raw/orignal_images/4000891.jpg,data/processed/transformed_images/4000891.jpg,-1
462,462,5234010,5234010.jpg,data/raw/orignal_images/5234010.jpg,data/processed/transformed_images/5234010.jpg,-1
463,463,4000561,4000561.jpg,data/raw/orignal_images/4000561.jpg,data/processed/transformed_images/4000561.jpg,-1
464,464,3999721,3999721.jpg,data/raw/orignal_images/3999721.jpg,data/processed/transformed_images/3999721.jpg,27
465,465,5251554,5251554.jpg,data/raw/orignal_images/5251554.jpg,data/processed/transformed_images/5251554.jpg,15
466,466,5234140,5234140.jpg,data/raw/orignal_images/5234140.jpg,data/processed/transformed_images/5234140.jpg,104
467,467,5338424,5338424.jpg,data/raw/orignal_images/5338424.jpg,data/processed/transformed_images/5338424.jpg,-1
468,468,5251396,5251396.jpg,data/raw/orignal_images/5251396.jpg,data/processed/transformed_images/5251396.jpg,108
469,469,5338596,5338596.jpg,data/raw/orignal_images/5338596.jpg,data/processed/transformed_images/5338596.jpg,-1
470,470,5233735,5233735.jpg,data/raw/orignal_images/5233735.jpg,data/processed/transformed_images/5233735.jpg,-1
471,471,5359516,5359516.jpg,data/raw/orignal_images/5359516.jpg,data/processed/transformed_images/5359516.jpg,39
472,472,3999661,3999661.jpg,data/raw/orignal_images/3999661.jpg,data/processed/transformed_images/3999661.jpg,-1
473,473,5251692,5251692.jpg,data/raw/orignal_images/5251692.jpg,data/processed/transformed_images/5251692.jpg,56
474,474,5251482,5251482.jpg,data/raw/orignal_images/5251482.jpg,data/processed/transformed_images/5251482.jpg,-1
475,475,5338470,5338470.jpg,data/raw/orignal_images/5338470.jpg,data/processed/transformed_images/5338470.jpg,-1
476,476,5338766,5338766.jpg,data/raw/orignal_images/5338766.jpg,data/processed/transformed_images/5338766.jpg,-1
477,477,5338446,5338446.jpg,data/raw/orignal_images/5338446.jpg,data/processed/transformed_images/5338446.jpg,-1
478,478,5164579,5164579.jpg,data/raw/orignal_images/5164579.jpg,data/processed/transformed_images/5164579.jpg,-1
479,479,4000249,4000249.jpg,data/raw/orignal_images/4000249.jpg,data/processed/transformed_images/4000249.jpg,-1
480,480,5254877,5254877.jpg,data/raw/orignal_images/5254877.jpg,data/processed/transformed_images/5254877.jpg,-1
481,481,4001597,4001597.jpg,data/raw/orignal_images/4001597.jpg,data/processed/transformed_images/4001597.jpg,-1
482,482,5326670,5326670.jpg,data/raw/orignal_images/5326670.jpg,data/processed/transformed_images/5326670.jpg,-1
483,483,4001251,4001251.jpg,data/raw/orignal_images/4001251.jpg,data/processed/transformed_images/4001251.jpg,-1
484,484,5233831,5233831.jpg,data/raw/orignal_images/5233831.jpg,data/processed/transformed_images/5233831.jpg,-1
485,485,5359456,5359456.jpg,data/raw/orignal_images/5359456.jpg,data/processed/transformed_images/5359456.jpg,109
486,486,4000555,4000555.jpg,data/raw/orignal_images/4000555.jpg,data/processed/transformed_images/4000555.jpg,-1
487,487,5251710,5251710.jpg,data/raw/orignal_images/5251710.jpg,data/processed/transformed_images/5251710.jpg,-1
488,488,5338654,5338654.jpg,data/raw/orignal_images/5338654.jpg,data/processed/transformed_images/5338654.jpg,-1
489,489,5338454,5338454.jpg,data/raw/orignal_images/5338454.jpg,data/processed/transformed_images/5338454.jpg,-1
490,490,5254841,5254841.jpg,data/raw/orignal_images/5254841.jpg,data/processed/transformed_images/5254841.jpg,-1
491,491,4000135,4000135.jpg,data/raw/orignal_images/4000135.jpg,data/processed/transformed_images/4000135.jpg,110
492,492,5234000,5234000.jpg,data/raw/orignal_images/5234000.jpg,data/processed/transformed_images/5234000.jpg,111
493,493,3999859,3999859.jpg,data/raw/orignal_images/3999859.jpg,data/processed/transformed_images/3999859.jpg,112
494,494,5233781,5233781.jpg,data/raw/orignal_images/5233781.jpg,data/processed/transformed_images/5233781.jpg,-1
495,495,4001563,4001563.jpg,data/raw/orignal_images/4001563.jpg,data/processed/transformed_images/4001563.jpg,113
496,496,5359492,5359492.jpg,data/raw/orignal_images/5359492.jpg,data/processed/transformed_images/5359492.jpg,-1
497,497,5339948,5339948.jpg,data/raw/orignal_images/5339948.jpg,data/processed/transformed_images/5339948.jpg,-1
498,498,5254867,5254867.jpg,data/raw/orignal_images/5254867.jpg,data/processed/transformed_images/5254867.jpg,-1
499,499,1615157,1615157.jpg,data/raw/orignal_images/1615157.jpg,data/processed/transformed_images/1615157.jpg,-1
500,500,5234146,5234146.jpg,data/raw/orignal_images/5234146.jpg,data/processed/transformed_images/5234146.jpg,-1
501,501,5326756,5326756.jpg,data/raw/orignal_images/5326756.jpg,data/processed/transformed_images/5326756.jpg,114
502,502,3999767,3999767.jpg,data/raw/orignal_images/3999767.jpg,data/processed/transformed_images/3999767.jpg,-1
503,503,5236067,5236067.jpg,data/raw/orignal_images/5236067.jpg,data/processed/transformed_images/5236067.jpg,-1
504,504,3999981,3999981.jpg,data/raw/orignal_images/3999981.jpg,data/processed/transformed_images/3999981.jpg,-1
505,505,5359504,5359504.jpg,data/raw/orignal_images/5359504.jpg,data/processed/transformed_images/5359504.jpg,-1
506,506,3999703,3999703.jpg,data/raw/orignal_images/3999703.jpg,data/processed/transformed_images/3999703.jpg,-1
507,507,3999689,3999689.jpg,data/raw/orignal_images/3999689.jpg,data/processed/transformed_images/3999689.jpg,-1
508,508,4000887,4000887.jpg,data/raw/orignal_images/4000887.jpg,data/processed/transformed_images/4000887.jpg,-1
509,509,4000831,4000831.jpg,data/raw/orignal_images/4000831.jpg,data/processed/transformed_images/4000831.jpg,72
510,510,4000507,4000507.jpg,data/raw/orignal_images/4000507.jpg,data/processed/transformed_images/4000507.jpg,-1
511,511,3999861,3999861.jpg,data/raw/orignal_images/3999861.jpg,data/processed/transformed_images/3999861.jpg,112
512,512,5236069,5236069.jpg,data/raw/orignal_images/5236069.jpg,data/processed/transformed_images/5236069.jpg,-1
513,513,5251784,5251784.jpg,data/raw/orignal_images/5251784.jpg,data/processed/transformed_images/5251784.jpg,-1
514,514,5236053,5236053.jpg,data/raw/orignal_images/5236053.jpg,data/processed/transformed_images/5236053.jpg,-1
515,515,5251744,5251744.jpg,data/raw/orignal_images/5251744.jpg,data/processed/transformed_images/5251744.jpg,115
516,516,3969609,3969609.jpg,data/raw/orignal_images/3969609.jpg,data/processed/transformed_images/3969609.jpg,-1
517,517,4001249,4001249.jpg,data/raw/orignal_images/4001249.jpg,data/processed/transformed_images/4001249.jpg,-1
518,518,5234528,5234528.jpg,data/raw/orignal_images/5234528.jpg,data/processed/transformed_images/5234528.jpg,-1
519,519,4000611,4000611.jpg,data/raw/orignal_images/4000611.jpg,data/processed/transformed_images/4000611.jpg,116
520,520,4000475,4000475.jpg,data/raw/orignal_images/4000475.jpg,data/processed/transformed_images/4000475.jpg,-1
521,521,5234784,5234784.jpg,data/raw/orignal_images/5234784.jpg,data/processed/transformed_images/5234784.jpg,-1
522,522,5234592,5234592.jpg,data/raw/orignal_images/5234592.jpg,data/processed/transformed_images/5234592.jpg,-1
523,523,5234568,5234568.jpg,data/raw/orignal_images/5234568.jpg,data/processed/transformed_images/5234568.jpg,-1
524,524,5338722,5338722.jpg,data/raw/orignal_images/5338722.jpg,data/processed/transformed_images/5338722.jpg,-1
525,525,5234062,5234062.jpg,data/raw/orignal_images/5234062.jpg,data/processed/transformed_images/5234062.jpg,-1
526,526,3999665,3999665.jpg,data/raw/orignal_images/3999665.jpg,data/processed/transformed_images/3999665.jpg,-1
527,527,5254821,5254821.jpg,data/raw/orignal_images/5254821.jpg,data/processed/transformed_images/5254821.jpg,-1
528,528,5359538,5359538.jpg,data/raw/orignal_images/5359538.jpg,data/processed/transformed_images/5359538.jpg,-1
529,529,5234112,5234112.jpg,data/raw/orignal_images/5234112.jpg,data/processed/transformed_images/5234112.jpg,-1
530,530,4000199,4000199.jpg,data/raw/orignal_images/4000199.jpg,data/processed/transformed_images/4000199.jpg,117
531,531,5251538,5251538.jpg,data/raw/orignal_images/5251538.jpg,data/processed/transformed_images/5251538.jpg,-1
532,532,4001577,4001577.jpg,data/raw/orignal_images/4001577.jpg,data/processed/transformed_images/4001577.jpg,118
533,533,5340096,5340096.jpg,data/raw/orignal_images/5340096.jpg,data/processed/transformed_images/5340096.jpg,-1
534,534,5233675,5233675.jpg,data/raw/orignal_images/5233675.jpg,data/processed/transformed_images/5233675.jpg,-1
535,535,5338566,5338566.jpg,data/raw/orignal_images/5338566.jpg,data/processed/transformed_images/5338566.jpg,-1
536,536,3999641,3999641.jpg,data/raw/orignal_images/3999641.jpg,data/processed/transformed_images/3999641.jpg,22
537,537,5359414,5359414.jpg,data/raw/orignal_images/5359414.jpg,data/processed/transformed_images/5359414.jpg,-1
538,538,5340086,5340086.jpg,data/raw/orignal_images/5340086.jpg,data/processed/transformed_images/5340086.jpg,8
539,539,5251536,5251536.jpg,data/raw/orignal_images/5251536.jpg,data/processed/transformed_images/5251536.jpg,-1
540,540,5233729,5233729.jpg,data/raw/orignal_images/5233729.jpg,data/processed/transformed_images/5233729.jpg,-1
541,541,4000303,4000303.jpg,data/raw/orignal_images/4000303.jpg,data/processed/transformed_images/4000303.jpg,24
542,542,4000077,4000077.jpg,data/raw/orignal_images/4000077.jpg,data/processed/transformed_images/4000077.jpg,78
543,543,5359578,5359578.jpg,data/raw/orignal_images/5359578.jpg,data/processed/transformed_images/5359578.jpg,-1
544,544,5234490,5234490.jpg,data/raw/orignal_images/5234490.jpg,data/processed/transformed_images/5234490.jpg,-1
545,545,4000699,4000699.jpg,data/raw/orignal_images/4000699.jpg,data/processed/transformed_images/4000699.jpg,83
546,546,5326674,5326674.jpg,data/raw/orignal_images/5326674.jpg,data/processed/transformed_images/5326674.jpg,94
547,547,5326664,5326664.jpg,data/raw/orignal_images/5326664.jpg,data/processed/transformed_images/5326664.jpg,25
548,548,5234118,5234118.jpg,data/raw/orignal_images/5234118.jpg,data/processed/transformed_images/5234118.jpg,-1
549,549,5234504,5234504.jpg,data/raw/orignal_images/5234504.jpg,data/processed/transformed_images/5234504.jpg,119
550,550,5359550,5359550.jpg,data/raw/orignal_images/5359550.jpg,data/processed/transformed_images/5359550.jpg,120
551,551,5164571,5164571.jpg,data/raw/orignal_images/5164571.jpg,data/processed/transformed_images/5164571.jpg,-1
552,552,5359344,5359344.jpg,data/raw/orignal_images/5359344.jpg,data/processed/transformed_images/5359344.jpg,-1
553,553,3999701,3999701.jpg,data/raw/orignal_images/3999701.jpg,data/processed/transformed_images/3999701.jpg,-1
554,554,5254855,5254855.jpg,data/raw/orignal_images/5254855.jpg,data/processed/transformed_images/5254855.jpg,-1
555,555,5316784,5316784.jpg,data/raw/orignal_images/5316784.jpg,data/processed/transformed_images/5316784.jpg,-1
556,556,4000075,4000075.jpg,data/raw/orignal_images/4000075.jpg,data/processed/transformed_images/4000075.jpg,78
557,557,5254847,5254847.jpg,data/raw/orignal_images/5254847.jpg,data/processed/transformed_images/5254847.jpg,-1
558,558,5251750,5251750.jpg,data/raw/orignal_images/5251750.jpg,data/processed/transformed_images/5251750.jpg,-1
559,559,5251722,5251722.jpg,data/raw/orignal_images/5251722.jpg,data/processed/transformed_images/5251722.jpg,121
560,560,5164550,5164550.jpg,data/raw/orignal_images/5164550.jpg,data/processed/transformed_images/5164550.jpg,-1
561,561,4001593,4001593.jpg,data/raw/orignal_images/4001593.jpg,data/processed/transformed_images/4001593.jpg,-1
562,562,4001325,4001325.jpg,data/raw/orignal_images/4001325.jpg,data/processed/transformed_images/4001325.jpg,-1
563,563,5326708,5326708.jpg,data/raw/orignal_images/5326708.jpg,data/processed/transformed_images/5326708.jpg,-1
564,564,5359356,5359356.jpg,data/raw/orignal_images/5359356.jpg,data/processed/transformed_images/5359356.jpg,-1
565,565,5251500,5251500.jpg,data/raw/orignal_images/5251500.jpg,data/processed/transformed_images/5251500.jpg,-1
566,566,5338556,5338556.jpg,data/raw/orignal_images/5338556.jpg,data/processed/transformed_images/5338556.jpg,-1
567,567,5234056,5234056.jpg,data/raw/orignal_images/5234056.jpg,data/processed/transformed_images/5234056.jpg,-1
568,568,4000391,4000391.jpg,data/raw/orignal_images/4000391.jpg,data/processed/transformed_images/4000391.jpg,24
569,569,3999867,3999867.jpg,data/raw/orignal_images/3999867.jpg,data/processed/transformed_images/3999867.jpg,-1
570,570,3969569,3969569.jpg,data/raw/orignal_images/3969569.jpg,data/processed/transformed_images/3969569.jpg,-1
571,571,5233663,5233663.jpg,data/raw/orignal_images/5233663.jpg,data/processed/transformed_images/5233663.jpg,-1
572,572,4000241,4000241.jpg,data/raw/orignal_images/4000241.jpg,data/processed/transformed_images/4000241.jpg,122
573,573,3932077,3932077.jpg,data/raw/orignal_images/3932077.jpg,data/processed/transformed_images/3932077.jpg,-1
574,574,5360156,5360156.jpg,data/raw/orignal_images/5360156.jpg,data/processed/transformed_images/5360156.jpg,-1
575,575,5326752,5326752.jpg,data/raw/orignal_images/5326752.jpg,data/processed/transformed_images/5326752.jpg,-1
576,576,5251736,5251736.jpg,data/raw/orignal_images/5251736.jpg,data/processed/transformed_images/5251736.jpg,24
577,577,5338500,5338500.jpg,data/raw/orignal_images/5338500.jpg,data/processed/transformed_images/5338500.jpg,-1
578,578,5251712,5251712.jpg,data/raw/orignal_images/5251712.jpg,data/processed/transformed_images/5251712.jpg,123
579,579,4000333,4000333.jpg,data/raw/orignal_images/4000333.jpg,data/processed/transformed_images/4000333.jpg,124
580,580,5340138,5340138.jpg,data/raw/orignal_images/5340138.jpg,data/processed/transformed_images/5340138.jpg,-1
581,581,5359448,5359448.jpg,data/raw/orignal_images/5359448.jpg,data/processed/transformed_images/5359448.jpg,-1
582,582,4000253,4000253.jpg,data/raw/orignal_images/4000253.jpg,data/processed/transformed_images/4000253.jpg,-1
583,583,5234604,5234604.jpg,data/raw/orignal_images/5234604.jpg,data/processed/transformed_images/5234604.jpg,50
584,584,5234132,5234132.jpg,data/raw/orignal_images/5234132.jpg,data/processed/transformed_images/5234132.jpg,106
585,585,3999883,3999883.jpg,data/raw/orignal_images/3999883.jpg,data/processed/transformed_images/3999883.jpg,-1
586,586,5338418,5338418.jpg,data/raw/orignal_images/5338418.jpg,data/processed/transformed_images/5338418.jpg,125
587,587,3999781,3999781.jpg,data/raw/orignal_images/3999781.jpg,data/processed/transformed_images/3999781.jpg,100
588,588,5234582,5234582.jpg,data/raw/orignal_images/5234582.jpg,data/processed/transformed_images/5234582.jpg,30
589,589,5234070,5234070.jpg,data/raw/orignal_images/5234070.jpg,data/processed/transformed_images/5234070.jpg,-1
590,590,4000339,4000339.jpg,data/raw/orignal_images/4000339.jpg,data/processed/transformed_images/4000339.jpg,-1
591,591,5359462,5359462.jpg,data/raw/orignal_images/5359462.jpg,data/processed/transformed_images/5359462.jpg,-1
592,592,5326564,5326564.jpg,data/raw/orignal_images/5326564.jpg,data/processed/transformed_images/5326564.jpg,-1
593,593,3999753,3999753.jpg,data/raw/orignal_images/3999753.jpg,data/processed/transformed_images/3999753.jpg,-1
594,594,5359590,5359590.jpg,data/raw/orignal_images/5359590.jpg,data/processed/transformed_images/5359590.jpg,126
595,595,5251702,5251702.jpg,data/raw/orignal_images/5251702.jpg,data/processed/transformed_images/5251702.jpg,127
596,596,5254757,5254757.jpg,data/raw/orignal_images/5254757.jpg,data/processed/transformed_images/5254757.jpg,-1
597,597,4000259,4000259.jpg,data/raw/orignal_images/4000259.jpg,data/processed/transformed_images/4000259.jpg,-1
598,598,3999993,3999993.jpg,data/raw/orignal_images/3999993.jpg,data/processed/transformed_images/3999993.jpg,128
599,599,5359514,5359514.jpg,data/raw/orignal_images/5359514.jpg,data/processed/transformed_images/5359514.jpg,-1
600,600,4000167,4000167.jpg,data/raw/orignal_images/4000167.jpg,data/processed/transformed_images/4000167.jpg,129
601,601,5234054,5234054.jpg,data/raw/orignal_images/5234054.jpg,data/processed/transformed_images/5234054.jpg,-1
602,602,4001569,4001569.jpg,data/raw/orignal_images/4001569.jpg,data/processed/transformed_images/4001569.jpg,-1
603,603,4000153,4000153.jpg,data/raw/orignal_images/4000153.jpg,data/processed/transformed_images/4000153.jpg,-1
604,604,5254773,5254773.jpg,data/raw/orignal_images/5254773.jpg,data/processed/transformed_images/5254773.jpg,-1
605,605,5338692,5338692.jpg,data/raw/orignal_images/5338692.jpg,data/processed/transformed_images/5338692.jpg,-1
606,606,4000281,4000281.jpg,data/raw/orignal_images/4000281.jpg,data/processed/transformed_images/4000281.jpg,-1
607,607,5338642,5338642.jpg,data/raw/orignal_images/5338642.jpg,data/processed/transformed_images/5338642.jpg,-1
608,608,5338622,5338622.jpg,data/raw/orignal_images/5338622.jpg,data/processed/transformed_images/5338622.jpg,-1
609,609,4001373,4001373.jpg,data/raw/orignal_images/4001373.jpg,data/processed/transformed_images/4001373.jpg,-1
610,610,5326700,5326700.jpg,data/raw/orignal_images/5326700.jpg,data/processed/transformed_images/5326700.jpg,96
611,611,4000205,4000205.jpg,data/raw/orignal_images/4000205.jpg,data/processed/transformed_images/4000205.jpg,-1
612,612,5164621,5164621.jpg,data/raw/orignal_images/5164621.jpg,data/processed/transformed_images/5164621.jpg,-1
613,613,5254871,5254871.jpg,data/raw/orignal_images/5254871.jpg,data/processed/transformed_images/5254871.jpg,-1
614,614,5359434,5359434.jpg,data/raw/orignal_images/5359434.jpg,data/processed/transformed_images/5359434.jpg,-1
615,615,5251698,5251698.jpg,data/raw/orignal_images/5251698.jpg,data/processed/transformed_images/5251698.jpg,23
616,616,5338506,5338506.jpg,data/raw/orignal_images/5338506.jpg,data/processed/transformed_images/5338506.jpg,-1
617,617,4000541,4000541.jpg,data/raw/orignal_images/4000541.jpg,data/processed/transformed_images/4000541.jpg,102
618,618,5316880,5316880.jpg,data/raw/orignal_images/5316880.jpg,data/processed/transformed_images/5316880.jpg,130
619,619,5234148,5234148.jpg,data/raw/orignal_images/5234148.jpg,data/processed/transformed_images/5234148.jpg,-1
620,620,5326594,5326594.jpg,data/raw/orignal_images/5326594.jpg,data/processed/transformed_images/5326594.jpg,131
621,621,5233733,5233733.jpg,data/raw/orignal_images/5233733.jpg,data/processed/transformed_images/5233733.jpg,-1
622,622,4000881,4000881.jpg,data/raw/orignal_images/4000881.jpg,data/processed/transformed_images/4000881.jpg,132
623,623,3999947,3999947.jpg,data/raw/orignal_images/3999947.jpg,data/processed/transformed_images/3999947.jpg,74
624,624,5251720,5251720.jpg,data/raw/orignal_images/5251720.jpg,data/processed/transformed_images/5251720.jpg,121
625,625,4000503,4000503.jpg,data/raw/orignal_images/4000503.jpg,data/processed/transformed_images/4000503.jpg,-1
626,626,4000647,4000647.jpg,data/raw/orignal_images/4000647.jpg,data/processed/transformed_images/4000647.jpg,-1
627,627,5326706,5326706.jpg,data/raw/orignal_images/5326706.jpg,data/processed/transformed_images/5326706.jpg,96
628,628,4000567,4000567.jpg,data/raw/orignal_images/4000567.jpg,data/processed/transformed_images/4000567.jpg,-1
629,629,4000917,4000917.jpg,data/raw/orignal_images/4000917.jpg,data/processed/transformed_images/4000917.jpg,-1
630,630,5359498,5359498.jpg,data/raw/orignal_images/5359498.jpg,data/processed/transformed_images/5359498.jpg,14
631,631,4000189,4000189.jpg,data/raw/orignal_images/4000189.jpg,data/processed/transformed_images/4000189.jpg,133
632,632,5233713,5233713.jpg,data/raw/orignal_images/5233713.jpg,data/processed/transformed_images/5233713.jpg,-1
633,633,5338640,5338640.jpg,data/raw/orignal_images/5338640.jpg,data/processed/transformed_images/5338640.jpg,-1
634,634,5316850,5316850.jpg,data/raw/orignal_images/5316850.jpg,data/processed/transformed_images/5316850.jpg,-1
635,635,4001489,4001489.jpg,data/raw/orignal_images/4001489.jpg,data/processed/transformed_images/4001489.jpg,-1
636,636,5234536,5234536.jpg,data/raw/orignal_images/5234536.jpg,data/processed/transformed_images/5234536.jpg,134
637,637,5359532,5359532.jpg,data/raw/orignal_images/5359532.jpg,data/processed/transformed_images/5359532.jpg,-1
638,638,5316662,5316662.jpg,data/raw/orignal_images/5316662.jpg,data/processed/transformed_images/5316662.jpg,59
639,639,5164564,5164564.jpg,data/raw/orignal_images/5164564.jpg,data/processed/transformed_images/5164564.jpg,-1
640,640,4000795,4000795.jpg,data/raw/orignal_images/4000795.jpg,data/processed/transformed_images/4000795.jpg,-1
641,641,5234766,5234766.jpg,data/raw/orignal_images/5234766.jpg,data/processed/transformed_images/5234766.jpg,-1
642,642,4000835,4000835.jpg,data/raw/orignal_images/4000835.jpg,data/processed/transformed_images/4000835.jpg,72
643,643,3999797,3999797.jpg,data/raw/orignal_images/3999797.jpg,data/processed/transformed_images/3999797.jpg,-1
644,644,5234100,5234100.jpg,data/raw/orignal_images/5234100.jpg,data/processed/transformed_images/5234100.jpg,-1
645,645,4000173,4000173.jpg,data/raw/orignal_images/4000173.jpg,data/processed/transformed_images/4000173.jpg,-1
646,646,3999931,3999931.jpg,data/raw/orignal_images/3999931.jpg,data/processed/transformed_images/3999931.jpg,4
647,647,5251368,5251368.jpg,data/raw/orignal_images/5251368.jpg,data/processed/transformed_images/5251368.jpg,135
648,648,3999977,3999977.jpg,data/raw/orignal_images/3999977.jpg,data/processed/transformed_images/3999977.jpg,-1
649,649,5339974,5339974.jpg,data/raw/orignal_images/5339974.jpg,data/processed/transformed_images/5339974.jpg,-1
650,650,5359428,5359428.jpg,data/raw/orignal_images/5359428.jpg,data/processed/transformed_images/5359428.jpg,136
651,651,5234124,5234124.jpg,data/raw/orignal_images/5234124.jpg,data/processed/transformed_images/5234124.jpg,-1
652,652,5338694,5338694.jpg,data/raw/orignal_images/5338694.jpg,data/processed/transformed_images/5338694.jpg,-1
653,653,5338712,5338712.jpg,data/raw/orignal_images/5338712.jpg,data/processed/transformed_images/5338712.jpg,-1
654,654,4001523,4001523.jpg,data/raw/orignal_images/4001523.jpg,data/processed/transformed_images/4001523.jpg,-1
655,655,4000449,4000449.jpg,data/raw/orignal_images/4000449.jpg,data/processed/transformed_images/4000449.jpg,24
656,656,5326724,5326724.jpg,data/raw/orignal_images/5326724.jpg,data/processed/transformed_images/5326724.jpg,-1
657,657,4000547,4000547.jpg,data/raw/orignal_images/4000547.jpg,data/processed/transformed_images/4000547.jpg,-1
658,658,4000117,4000117.jpg,data/raw/orignal_images/4000117.jpg,data/processed/transformed_images/4000117.jpg,-1
659,659,4001411,4001411.jpg,data/raw/orignal_images/4001411.jpg,data/processed/transformed_images/4001411.jpg,-1
660,660,5338584,5338584.jpg,data/raw/orignal_images/5338584.jpg,data/processed/transformed_images/5338584.jpg,-1
661,661,3999997,3999997.jpg,data/raw/orignal_images/3999997.jpg,data/processed/transformed_images/3999997.jpg,137
662,662,4000413,4000413.jpg,data/raw/orignal_images/4000413.jpg,data/processed/transformed_images/4000413.jpg,-1
663,663,5254835,5254835.jpg,data/raw/orignal_images/5254835.jpg,data/processed/transformed_images/5254835.jpg,-1
664,664,5251780,5251780.jpg,data/raw/orignal_images/5251780.jpg,data/processed/transformed_images/5251780.jpg,-1
665,665,4000897,4000897.jpg,data/raw/orignal_images/4000897.jpg,data/processed/transformed_images/4000897.jpg,-1
666,666,5316816,5316816.jpg,data/raw/orignal_images/5316816.jpg,data/processed/transformed_images/5316816.jpg,-1
667,667,5233769,5233769.jpg,data/raw/orignal_images/5233769.jpg,data/processed/transformed_images/5233769.jpg,-1
668,668,5233727,5233727.jpg,data/raw/orignal_images/5233727.jpg,data/processed/transformed_images/5233727.jpg,-1
669,669,4000027,4000027.jpg,data/raw/orignal_images/4000027.jpg,data/processed/transformed_images/4000027.jpg,-1
670,670,4000397,4000397.jpg,data/raw/orignal_images/4000397.jpg,data/processed/transformed_images/4000397.jpg,138
671,671,4000177,4000177.jpg,data/raw/orignal_images/4000177.jpg,data/processed/transformed_images/4000177.jpg,-1
672,672,5326740,5326740.jpg,data/raw/orignal_images/5326740.jpg,data/processed/transformed_images/5326740.jpg,79
673,673,5316642,5316642.jpg,data/raw/orignal_images/5316642.jpg,data/processed/transformed_images/5316642.jpg,-1
674,674,5233669,5233669.jpg,data/raw/orignal_images/5233669.jpg,data/processed/transformed_images/5233669.jpg,-1
675,675,4000767,4000767.jpg,data/raw/orignal_images/4000767.jpg,data/processed/transformed_images/4000767.jpg,-1
676,676,4001281,4001281.jpg,data/raw/orignal_images/4001281.jpg,data/processed/transformed_images/4001281.jpg,-1
677,677,5251478,5251478.jpg,data/raw/orignal_images/5251478.jpg,data/processed/transformed_images/5251478.jpg,68
678,678,5251408,5251408.jpg,data/raw/orignal_images/5251408.jpg,data/processed/transformed_images/5251408.jpg,-1
679,679,4000439,4000439.jpg,data/raw/orignal_images/4000439.jpg,data/processed/transformed_images/4000439.jpg,-1
